Textbox8,tbToday
Instrument Classes By Location With Data Product Info,Report Generated: 4/28/2014

Textbox14


Count
"Total Active, Retired, Draft, Rejected Risks: 0"

LNode_PublicID,LSubsite_Description,LSite_Prefix,LSubsite_SiteSuffix,NodeTypeName,LNode_NodeSequence,SClass_Description,SClass_PublicID,Data_Product,DPS_DCN
GP03FLMB-RI001,Station Papa Mesoscale Flanking Mooring B,03,FLMB,RI (Mooring Riser),001,Fluorometer three wavelength,FLORT,CHLAFLO,DCN 1341-00530
GP03FLMB-RI001,Station Papa Mesoscale Flanking Mooring B,03,FLMB,RI (Mooring Riser),001,Fluorometer three wavelength,FLORT,FLUBSCT,DCN 1341-00540
GP03FLMB-RI001,Station Papa Mesoscale Flanking Mooring B,03,FLMB,RI (Mooring Riser),001,pH stable,PHSEN,ABSTHRM,DCN 1341-00507
GP03FLMB-RI001,Station Papa Mesoscale Flanking Mooring B,03,FLMB,RI (Mooring Riser),001,pH stable,PHSEN,PH434SI,DCN 1341-00508
GP03FLMB-RI001,Station Papa Mesoscale Flanking Mooring B,03,FLMB,RI (Mooring Riser),001,pH stable,PHSEN,PH578SI,DCN 1341-00509
GP03FLMB-RI001,Station Papa Mesoscale Flanking Mooring B,03,FLMB,RI (Mooring Riser),001,pH stable,PHSEN,PHWATER,DCN 1341-00510
GP03FLMB-RI001,Station Papa Mesoscale Flanking Mooring B,03,FLMB,RI (Mooring Riser),001,Oxygen dissolved stable,DOSTA,DOCONCS,DCN 1341-00520
GP03FLMB-RI001,Station Papa Mesoscale Flanking Mooring B,03,FLMB,RI (Mooring Riser),001,Oxygen dissolved stable,DOSTA,DOXYGEN,DCN 1341-00520
GP03FLMB-RI001,Station Papa Mesoscale Flanking Mooring B,03,FLMB,RI (Mooring Riser),001,CTD Mooring,CTDMO,CONDWAT,DCN 1341-00030
GP03FLMB-RI001,Station Papa Mesoscale Flanking Mooring B,03,FLMB,RI (Mooring Riser),001,CTD Mooring,CTDMO,DENSITY,DCN 1341-00050
GP03FLMB-RI001,Station Papa Mesoscale Flanking Mooring B,03,FLMB,RI (Mooring Riser),001,CTD Mooring,CTDMO,PRACSAL,DCN 1341-00040
GP03FLMB-RI001,Station Papa Mesoscale Flanking Mooring B,03,FLMB,RI (Mooring Riser),001,CTD Mooring,CTDMO,PRESWAT,DCN 1341-00020
GP03FLMB-RI001,Station Papa Mesoscale Flanking Mooring B,03,FLMB,RI (Mooring Riser),001,CTD Mooring,CTDMO,TEMPWAT,DCN 1341-00010
GP05MOAS-GL001,Station Papa Mobile Assets,05,MOAS,GL (Gliders),001,CTD Glider,CTDGV,CONDWAT,DCN 1341-00030
GP05MOAS-GL001,Station Papa Mobile Assets,05,MOAS,GL (Gliders),001,CTD Glider,CTDGV,DENSITY,DCN 1341-00050
GP05MOAS-GL001,Station Papa Mobile Assets,05,MOAS,GL (Gliders),001,CTD Glider,CTDGV,PRACSAL,DCN 1341-00040
GP05MOAS-GL001,Station Papa Mobile Assets,05,MOAS,GL (Gliders),001,CTD Glider,CTDGV,PRESWAT,DCN 1341-00020
GP05MOAS-GL001,Station Papa Mobile Assets,05,MOAS,GL (Gliders),001,CTD Glider,CTDGV,TEMPWAT,DCN 1341-00010
GP05MOAS-GL001,Station Papa Mobile Assets,05,MOAS,GL (Gliders),001,Fluorometer two wavelength,FLORD,CHLAFLO,DCN 1341-00530
GP05MOAS-GL001,Station Papa Mobile Assets,05,MOAS,GL (Gliders),001,Fluorometer two wavelength,FLORD,FLUBSCT,DCN 1341-00540
GP05MOAS-GL001,Station Papa Mobile Assets,05,MOAS,GL (Gliders),001,Oxygen dissolved stable,DOSTA,DOCONCS,DCN 1341-00520
GP05MOAS-GL001,Station Papa Mobile Assets,05,MOAS,GL (Gliders),001,Oxygen dissolved stable,DOSTA,DOXYGEN,DCN 1341-00520
GP05MOAS-GL002,Station Papa Mobile Assets,05,MOAS,GL (Gliders),002,CTD Glider,CTDGV,CONDWAT,DCN 1341-00030
GP05MOAS-GL002,Station Papa Mobile Assets,05,MOAS,GL (Gliders),002,CTD Glider,CTDGV,DENSITY,DCN 1341-00050
GP05MOAS-GL002,Station Papa Mobile Assets,05,MOAS,GL (Gliders),002,CTD Glider,CTDGV,PRACSAL,DCN 1341-00040
GP05MOAS-GL002,Station Papa Mobile Assets,05,MOAS,GL (Gliders),002,CTD Glider,CTDGV,PRESWAT,DCN 1341-00020
GP05MOAS-GL002,Station Papa Mobile Assets,05,MOAS,GL (Gliders),002,CTD Glider,CTDGV,TEMPWAT,DCN 1341-00010
GP05MOAS-GL002,Station Papa Mobile Assets,05,MOAS,GL (Gliders),002,Fluorometer two wavelength,FLORD,CHLAFLO,DCN 1341-00530
GP05MOAS-GL002,Station Papa Mobile Assets,05,MOAS,GL (Gliders),002,Fluorometer two wavelength,FLORD,FLUBSCT,DCN 1341-00540
GP05MOAS-GL002,Station Papa Mobile Assets,05,MOAS,GL (Gliders),002,Oxygen dissolved stable,DOSTA,DOCONCS,DCN 1341-00520
GP05MOAS-GL002,Station Papa Mobile Assets,05,MOAS,GL (Gliders),002,Oxygen dissolved stable,DOSTA,DOXYGEN,DCN 1341-00520
GP05MOAS-GL003,Station Papa Mobile Assets,05,MOAS,GL (Gliders),003,CTD Glider,CTDGV,CONDWAT,DCN 1341-00030
GP05MOAS-GL003,Station Papa Mobile Assets,05,MOAS,GL (Gliders),003,CTD Glider,CTDGV,DENSITY,DCN 1341-00050
GP05MOAS-GL003,Station Papa Mobile Assets,05,MOAS,GL (Gliders),003,CTD Glider,CTDGV,PRACSAL,DCN 1341-00040
GP05MOAS-GL003,Station Papa Mobile Assets,05,MOAS,GL (Gliders),003,CTD Glider,CTDGV,PRESWAT,DCN 1341-00020
GP05MOAS-GL003,Station Papa Mobile Assets,05,MOAS,GL (Gliders),003,CTD Glider,CTDGV,TEMPWAT,DCN 1341-00010
GP05MOAS-GL003,Station Papa Mobile Assets,05,MOAS,GL (Gliders),003,Fluorometer two wavelength,FLORD,CHLAFLO,DCN 1341-00530
GP05MOAS-GL003,Station Papa Mobile Assets,05,MOAS,GL (Gliders),003,Fluorometer two wavelength,FLORD,FLUBSCT,DCN 1341-00540
GP05MOAS-GL003,Station Papa Mobile Assets,05,MOAS,GL (Gliders),003,Oxygen dissolved stable,DOSTA,DOCONCS,DCN 1341-00520
GP05MOAS-GL003,Station Papa Mobile Assets,05,MOAS,GL (Gliders),003,Oxygen dissolved stable,DOSTA,DOXYGEN,DCN 1341-00520
GS01SUMO-RI002,Southern Ocean Surface Mooring,01,SUMO,RI (Mooring Riser),002,Velocity profile Long Range,ADCPS,ECHOINT,"DCN 1341-00750 (ADCPA, ADCPS, ADCPT), DCN 1341-00760 (VADCP)"
GS01SUMO-RI002,Southern Ocean Surface Mooring,01,SUMO,RI (Mooring Riser),002,Velocity profile Long Range,ADCPS,VELPROF,DCN 1341-00750
GS01SUMO-RI002,Southern Ocean Surface Mooring,01,SUMO,RI (Mooring Riser),002,CTD Bottom Pumped,CTDBP,CONDWAT,DCN 1341-00030
GS01SUMO-RI002,Southern Ocean Surface Mooring,01,SUMO,RI (Mooring Riser),002,CTD Bottom Pumped,CTDBP,DENSITY,DCN 1341-00050
GS01SUMO-RI002,Southern Ocean Surface Mooring,01,SUMO,RI (Mooring Riser),002,CTD Bottom Pumped,CTDBP,PRACSAL,DCN 1341-00040
GS01SUMO-RI002,Southern Ocean Surface Mooring,01,SUMO,RI (Mooring Riser),002,CTD Bottom Pumped,CTDBP,PRESWAT,DCN 1341-00020
GS01SUMO-RI002,Southern Ocean Surface Mooring,01,SUMO,RI (Mooring Riser),002,CTD Bottom Pumped,CTDBP,TEMPWAT,DCN 1341-00010
GS01SUMO-RI002,Southern Ocean Surface Mooring,01,SUMO,RI (Mooring Riser),002,Fluorometer three wavelength,FLORT,CDOMFLO,DCN 1341-00550
GS01SUMO-RI002,Southern Ocean Surface Mooring,01,SUMO,RI (Mooring Riser),002,Fluorometer three wavelength,FLORT,CHLAFLO,DCN 1341-00530
GS01SUMO-RI002,Southern Ocean Surface Mooring,01,SUMO,RI (Mooring Riser),002,Fluorometer three wavelength,FLORT,FLUBSCT,DCN 1341-00540
GS01SUMO-RI002,Southern Ocean Surface Mooring,01,SUMO,RI (Mooring Riser),002,Velocity point,VELPT,VELPTMN,DCN 1341-00790
GS01SUMO-RI003,Southern Ocean Surface Mooring,01,SUMO,RI (Mooring Riser),003,pH stable,PHSEN,ABSTHRM,DCN 1341-00507
GS01SUMO-RI003,Southern Ocean Surface Mooring,01,SUMO,RI (Mooring Riser),003,pH stable,PHSEN,PH434SI,DCN 1341-00508
GS01SUMO-RI003,Southern Ocean Surface Mooring,01,SUMO,RI (Mooring Riser),003,pH stable,PHSEN,PH578SI,DCN 1341-00509
GS01SUMO-RI003,Southern Ocean Surface Mooring,01,SUMO,RI (Mooring Riser),003,pH stable,PHSEN,PHWATER,DCN 1341-00510
GS01SUMO-RI003,Southern Ocean Surface Mooring,01,SUMO,RI (Mooring Riser),003,CTD Mooring,CTDMO,CONDWAT,DCN 1341-00030
GS01SUMO-RI003,Southern Ocean Surface Mooring,01,SUMO,RI (Mooring Riser),003,CTD Mooring,CTDMO,DENSITY,DCN 1341-00050
GS01SUMO-RI003,Southern Ocean Surface Mooring,01,SUMO,RI (Mooring Riser),003,CTD Mooring,CTDMO,PRACSAL,DCN 1341-00040
GS01SUMO-RI003,Southern Ocean Surface Mooring,01,SUMO,RI (Mooring Riser),003,CTD Mooring,CTDMO,PRESWAT,DCN 1341-00020
GS01SUMO-RI003,Southern Ocean Surface Mooring,01,SUMO,RI (Mooring Riser),003,CTD Mooring,CTDMO,TEMPWAT,DCN 1341-00010
GS01SUMO-SB001,Southern Ocean Surface Mooring,01,SUMO,SB (Surface Buoy),001,Flux direct covariance,FDCHP,FLUXHOT,DCN 1341-00330
GS01SUMO-SB001,Southern Ocean Surface Mooring,01,SUMO,SB (Surface Buoy),001,Flux direct covariance,FDCHP,FLUXMOM,DCN 1341-00320
GS01SUMO-SB001,Southern Ocean Surface Mooring,01,SUMO,SB (Surface Buoy),001,Flux direct covariance,FDCHP,MOTFLUX,DCN 1341-00301
GS01SUMO-SB001,Southern Ocean Surface Mooring,01,SUMO,SB (Surface Buoy),001,Flux direct covariance,FDCHP,TMPATUR,DCN 1341-00290
GS01SUMO-SB001,Southern Ocean Surface Mooring,01,SUMO,SB (Surface Buoy),001,Flux direct covariance,FDCHP,WINDTUR,DCN 1341-00310
GS01SUMO-SB001,Southern Ocean Surface Mooring,01,SUMO,SB (Surface Buoy),001,Meteorology bulk,METBK,BARPRES,DCN 1341-00360
GS01SUMO-SB001,Southern Ocean Surface Mooring,01,SUMO,SB (Surface Buoy),001,Meteorology bulk,METBK,CONDSRF,DCN 1341-00360
GS01SUMO-SB001,Southern Ocean Surface Mooring,01,SUMO,SB (Surface Buoy),001,Meteorology bulk,METBK,LONGIRR,DCN 1341-00360
GS01SUMO-SB001,Southern Ocean Surface Mooring,01,SUMO,SB (Surface Buoy),001,Meteorology bulk,METBK,PRECIPM,DCN 1341-00360
GS01SUMO-SB001,Southern Ocean Surface Mooring,01,SUMO,SB (Surface Buoy),001,Meteorology bulk,METBK,RELHUMI,"DCN 1341-00280 (FDCHP), DCN 1341-00360 (METBK)"
GS01SUMO-SB001,Southern Ocean Surface Mooring,01,SUMO,SB (Surface Buoy),001,Meteorology bulk,METBK,SPHUM2M,
GS01SUMO-SB001,Southern Ocean Surface Mooring,01,SUMO,SB (Surface Buoy),001,Meteorology bulk,METBK,NETLIRR ,
GS01SUMO-SB001,Southern Ocean Surface Mooring,01,SUMO,SB (Surface Buoy),001,Meteorology bulk,METBK,SENSFLX ,
GS01SUMO-SB001,Southern Ocean Surface Mooring,01,SUMO,SB (Surface Buoy),001,Meteorology bulk,METBK,RAINFLX,
GS01SUMO-SB001,Southern Ocean Surface Mooring,01,SUMO,SB (Surface Buoy),001,Meteorology bulk,METBK,HEATFLX ,
GS01SUMO-SB001,Southern Ocean Surface Mooring,01,SUMO,SB (Surface Buoy),001,Meteorology bulk,METBK,FRSHFLX ,
GS01SUMO-SB001,Southern Ocean Surface Mooring,01,SUMO,SB (Surface Buoy),001,Meteorology bulk,METBK,MOMMFLX,
GS01SUMO-SB001,Southern Ocean Surface Mooring,01,SUMO,SB (Surface Buoy),001,Meteorology bulk,METBK,LATNFLX ,
GS01SUMO-SB001,Southern Ocean Surface Mooring,01,SUMO,SB (Surface Buoy),001,Meteorology bulk,METBK,SALSURF,
GS01SUMO-SB001,Southern Ocean Surface Mooring,01,SUMO,SB (Surface Buoy),001,Meteorology bulk,METBK,WIND10M,
GS01SUMO-SB001,Southern Ocean Surface Mooring,01,SUMO,SB (Surface Buoy),001,Meteorology bulk,METBK,TEMPA2M,
GS01SUMO-SB001,Southern Ocean Surface Mooring,01,SUMO,SB (Surface Buoy),001,Meteorology bulk,METBK,RAINRTE,
GS01SUMO-SB001,Southern Ocean Surface Mooring,01,SUMO,SB (Surface Buoy),001,Meteorology bulk,METBK,NETSIRR ,
GS01SUMO-SB001,Southern Ocean Surface Mooring,01,SUMO,SB (Surface Buoy),001,Meteorology bulk,METBK,SHRTIRR,DCN 1341-00360
GS01SUMO-SB001,Southern Ocean Surface Mooring,01,SUMO,SB (Surface Buoy),001,Meteorology bulk,METBK,SPECHUM,DCN 1341-00370
GS01SUMO-SB001,Southern Ocean Surface Mooring,01,SUMO,SB (Surface Buoy),001,Meteorology bulk,METBK,TEMPAIR,DCN 1341-00360
GS01SUMO-SB001,Southern Ocean Surface Mooring,01,SUMO,SB (Surface Buoy),001,Meteorology bulk,METBK,TEMPSRF,DCN 1341-00360
GS01SUMO-SB001,Southern Ocean Surface Mooring,01,SUMO,SB (Surface Buoy),001,Meteorology bulk,METBK,WINDAVG,DCN 1341-00360
GS01SUMO-SB001,Southern Ocean Surface Mooring,01,SUMO,SB (Surface Buoy),001,Wave spectra surface,WAVSS,WAVSTAT,DCN 1341-00450
GS01SUMO-SB001,Southern Ocean Surface Mooring,01,SUMO,SB (Surface Buoy),001,pCO2 air-sea,PCO2A,CO2FLUX,DCN 1341-00270
GS01SUMO-SB001,Southern Ocean Surface Mooring,01,SUMO,SB (Surface Buoy),001,pCO2 air-sea,PCO2A,PCO2ATM,DCN 1341-00260
GS01SUMO-SB001,Southern Ocean Surface Mooring,01,SUMO,SB (Surface Buoy),001,pCO2 air-sea,PCO2A,PCO2SSW,DCN 1341-00260
GS01SUMO-SB001,Southern Ocean Surface Mooring,01,SUMO,SB (Surface Buoy),001,pCO2 air-sea,PCO2A,PRESAIR,DCN 1341-00260
GS01SUMO-SB001,Southern Ocean Surface Mooring,01,SUMO,SB (Surface Buoy),001,pCO2 air-sea,PCO2A,XCO2ATM,DCN 1341-00260
GS01SUMO-SB001,Southern Ocean Surface Mooring,01,SUMO,SB (Surface Buoy),001,pCO2 air-sea,PCO2A,XCO2SSW,DCN 1341-00260
GS02HYPM-MP003,Southern Ocean Hybrid Profiler,02,HYPM,MP (Mid-Water Platform),003,Plankton ZP sonar global,ZPLSG,SONBSCA,DCN 1341-00800
GS02HYPM-WF002,Southern Ocean Hybrid Profiler,02,HYPM,WF (Wire-Following Profiler),002,CTD Profiler,CTDPF,CONDWAT,DCN 1341-00030
GS02HYPM-WF002,Southern Ocean Hybrid Profiler,02,HYPM,WF (Wire-Following Profiler),002,CTD Profiler,CTDPF,DENSITY,DCN 1341-00050
GS02HYPM-WF002,Southern Ocean Hybrid Profiler,02,HYPM,WF (Wire-Following Profiler),002,CTD Profiler,CTDPF,PRACSAL,DCN 1341-00040
GS02HYPM-WF002,Southern Ocean Hybrid Profiler,02,HYPM,WF (Wire-Following Profiler),002,CTD Profiler,CTDPF,PRESWAT,DCN 1341-00020
GS02HYPM-WF002,Southern Ocean Hybrid Profiler,02,HYPM,WF (Wire-Following Profiler),002,CTD Profiler,CTDPF,TEMPWAT,DCN 1341-00010
GS02HYPM-WF002,Southern Ocean Hybrid Profiler,02,HYPM,WF (Wire-Following Profiler),002,Fluorometer two wavelength,FLORD,CHLAFLO,DCN 1341-00530
GS02HYPM-WF002,Southern Ocean Hybrid Profiler,02,HYPM,WF (Wire-Following Profiler),002,Fluorometer two wavelength,FLORD,FLUBSCT,DCN 1341-00540
GS02HYPM-WF002,Southern Ocean Hybrid Profiler,02,HYPM,WF (Wire-Following Profiler),002,Velocity point 3D turb,VEL3D,VELPTMN,DCN 1341-00790
GS02HYPM-WF002,Southern Ocean Hybrid Profiler,02,HYPM,WF (Wire-Following Profiler),002,Velocity point 3D turb,VEL3D,VELPTTU,"DCN 1341-00781 (Nobska), DCN 1341-00780 (Nortek)"
GS02HYPM-WF002,Southern Ocean Hybrid Profiler,02,HYPM,WF (Wire-Following Profiler),002,Oxygen dissolved stable,DOSTA,DOCONCS,DCN 1341-00520
GS02HYPM-WF002,Southern Ocean Hybrid Profiler,02,HYPM,WF (Wire-Following Profiler),002,Oxygen dissolved stable,DOSTA,DOXYGEN,DCN 1341-00520
GS02HYPM-WF004,Southern Ocean Hybrid Profiler,02,HYPM,WF (Wire-Following Profiler),004,CTD Profiler,CTDPF,CONDWAT,DCN 1341-00030
GS02HYPM-WF004,Southern Ocean Hybrid Profiler,02,HYPM,WF (Wire-Following Profiler),004,CTD Profiler,CTDPF,DENSITY,DCN 1341-00050
GS02HYPM-WF004,Southern Ocean Hybrid Profiler,02,HYPM,WF (Wire-Following Profiler),004,CTD Profiler,CTDPF,PRACSAL,DCN 1341-00040
GS02HYPM-WF004,Southern Ocean Hybrid Profiler,02,HYPM,WF (Wire-Following Profiler),004,CTD Profiler,CTDPF,PRESWAT,DCN 1341-00020
GS02HYPM-WF004,Southern Ocean Hybrid Profiler,02,HYPM,WF (Wire-Following Profiler),004,CTD Profiler,CTDPF,TEMPWAT,DCN 1341-00010
GS02HYPM-WF004,Southern Ocean Hybrid Profiler,02,HYPM,WF (Wire-Following Profiler),004,Fluorometer two wavelength,FLORD,CHLAFLO,DCN 1341-00530
GS02HYPM-WF004,Southern Ocean Hybrid Profiler,02,HYPM,WF (Wire-Following Profiler),004,Fluorometer two wavelength,FLORD,FLUBSCT,DCN 1341-00540
GS02HYPM-WF004,Southern Ocean Hybrid Profiler,02,HYPM,WF (Wire-Following Profiler),004,Velocity point 3D turb,VEL3D,VELPTMN,DCN 1341-00790
GS02HYPM-WF004,Southern Ocean Hybrid Profiler,02,HYPM,WF (Wire-Following Profiler),004,Velocity point 3D turb,VEL3D,VELPTTU,"DCN 1341-00781 (Nobska), DCN 1341-00780 (Nortek)"
GS02HYPM-WF004,Southern Ocean Hybrid Profiler,02,HYPM,WF (Wire-Following Profiler),004,Oxygen dissolved stable,DOSTA,DOCONCS,DCN 1341-00520
GS02HYPM-WF004,Southern Ocean Hybrid Profiler,02,HYPM,WF (Wire-Following Profiler),004,Oxygen dissolved stable,DOSTA,DOXYGEN,DCN 1341-00520
GS03FLMA-RI001,Southern Ocean Mesoscale Flanking Mooring A,03,FLMA,RI (Mooring Riser),001,Velocity profile Long Range,ADCPS,ECHOINT,"DCN 1341-00750 (ADCPA, ADCPS, ADCPT), DCN 1341-00760 (VADCP)"
GS03FLMA-RI001,Southern Ocean Mesoscale Flanking Mooring A,03,FLMA,RI (Mooring Riser),001,Velocity profile Long Range,ADCPS,VELPROF,DCN 1341-00750
GS03FLMA-RI001,Southern Ocean Mesoscale Flanking Mooring A,03,FLMA,RI (Mooring Riser),001,Fluorometer three wavelength,FLORT,CDOMFLO,DCN 1341-00550
GS03FLMA-RI001,Southern Ocean Mesoscale Flanking Mooring A,03,FLMA,RI (Mooring Riser),001,Fluorometer three wavelength,FLORT,CHLAFLO,DCN 1341-00530
GS03FLMA-RI001,Southern Ocean Mesoscale Flanking Mooring A,03,FLMA,RI (Mooring Riser),001,Fluorometer three wavelength,FLORT,FLUBSCT,DCN 1341-00540
GS03FLMA-RI001,Southern Ocean Mesoscale Flanking Mooring A,03,FLMA,RI (Mooring Riser),001,pH stable,PHSEN,ABSTHRM,DCN 1341-00507
GS03FLMA-RI001,Southern Ocean Mesoscale Flanking Mooring A,03,FLMA,RI (Mooring Riser),001,pH stable,PHSEN,PH434SI,DCN 1341-00508
GS03FLMA-RI001,Southern Ocean Mesoscale Flanking Mooring A,03,FLMA,RI (Mooring Riser),001,pH stable,PHSEN,PH578SI,DCN 1341-00509
GS03FLMA-RI001,Southern Ocean Mesoscale Flanking Mooring A,03,FLMA,RI (Mooring Riser),001,pH stable,PHSEN,PHWATER,DCN 1341-00510
GS03FLMA-RI001,Southern Ocean Mesoscale Flanking Mooring A,03,FLMA,RI (Mooring Riser),001,Oxygen dissolved stable,DOSTA,DOCONCS,DCN 1341-00520
GS03FLMA-RI001,Southern Ocean Mesoscale Flanking Mooring A,03,FLMA,RI (Mooring Riser),001,Oxygen dissolved stable,DOSTA,DOXYGEN,DCN 1341-00520
GS03FLMA-RI001,Southern Ocean Mesoscale Flanking Mooring A,03,FLMA,RI (Mooring Riser),001,CTD Mooring,CTDMO,CONDWAT,DCN 1341-00030
GS03FLMA-RI001,Southern Ocean Mesoscale Flanking Mooring A,03,FLMA,RI (Mooring Riser),001,CTD Mooring,CTDMO,DENSITY,DCN 1341-00050
GS03FLMA-RI001,Southern Ocean Mesoscale Flanking Mooring A,03,FLMA,RI (Mooring Riser),001,CTD Mooring,CTDMO,PRACSAL,DCN 1341-00040
GS03FLMA-RI001,Southern Ocean Mesoscale Flanking Mooring A,03,FLMA,RI (Mooring Riser),001,CTD Mooring,CTDMO,PRESWAT,DCN 1341-00020
GS03FLMA-RI001,Southern Ocean Mesoscale Flanking Mooring A,03,FLMA,RI (Mooring Riser),001,CTD Mooring,CTDMO,TEMPWAT,DCN 1341-00010
GS03FLMB-RI001,Southern Ocean Mesoscale Flanking Mooring B,03,FLMB,RI (Mooring Riser),001,Velocity profile Long Range,ADCPS,ECHOINT,"DCN 1341-00750 (ADCPA, ADCPS, ADCPT), DCN 1341-00760 (VADCP)"
GS03FLMB-RI001,Southern Ocean Mesoscale Flanking Mooring B,03,FLMB,RI (Mooring Riser),001,Velocity profile Long Range,ADCPS,VELPROF,DCN 1341-00750
GS03FLMB-RI001,Southern Ocean Mesoscale Flanking Mooring B,03,FLMB,RI (Mooring Riser),001,Fluorometer three wavelength,FLORT,CDOMFLO,DCN 1341-00550
GS03FLMB-RI001,Southern Ocean Mesoscale Flanking Mooring B,03,FLMB,RI (Mooring Riser),001,Fluorometer three wavelength,FLORT,CHLAFLO,DCN 1341-00530
GS03FLMB-RI001,Southern Ocean Mesoscale Flanking Mooring B,03,FLMB,RI (Mooring Riser),001,Fluorometer three wavelength,FLORT,FLUBSCT,DCN 1341-00540
GS03FLMB-RI001,Southern Ocean Mesoscale Flanking Mooring B,03,FLMB,RI (Mooring Riser),001,pH stable,PHSEN,ABSTHRM,DCN 1341-00507
GS03FLMB-RI001,Southern Ocean Mesoscale Flanking Mooring B,03,FLMB,RI (Mooring Riser),001,pH stable,PHSEN,PH434SI,DCN 1341-00508
GS03FLMB-RI001,Southern Ocean Mesoscale Flanking Mooring B,03,FLMB,RI (Mooring Riser),001,pH stable,PHSEN,PH578SI,DCN 1341-00509
GS03FLMB-RI001,Southern Ocean Mesoscale Flanking Mooring B,03,FLMB,RI (Mooring Riser),001,pH stable,PHSEN,PHWATER,DCN 1341-00510
GS03FLMB-RI001,Southern Ocean Mesoscale Flanking Mooring B,03,FLMB,RI (Mooring Riser),001,Oxygen dissolved stable,DOSTA,DOCONCS,DCN 1341-00520
GS03FLMB-RI001,Southern Ocean Mesoscale Flanking Mooring B,03,FLMB,RI (Mooring Riser),001,Oxygen dissolved stable,DOSTA,DOXYGEN,DCN 1341-00520
GS03FLMB-RI001,Southern Ocean Mesoscale Flanking Mooring B,03,FLMB,RI (Mooring Riser),001,CTD Mooring,CTDMO,CONDWAT,DCN 1341-00030
GS03FLMB-RI001,Southern Ocean Mesoscale Flanking Mooring B,03,FLMB,RI (Mooring Riser),001,CTD Mooring,CTDMO,DENSITY,DCN 1341-00050
GS03FLMB-RI001,Southern Ocean Mesoscale Flanking Mooring B,03,FLMB,RI (Mooring Riser),001,CTD Mooring,CTDMO,PRACSAL,DCN 1341-00040
GS03FLMB-RI001,Southern Ocean Mesoscale Flanking Mooring B,03,FLMB,RI (Mooring Riser),001,CTD Mooring,CTDMO,PRESWAT,DCN 1341-00020
GS03FLMB-RI001,Southern Ocean Mesoscale Flanking Mooring B,03,FLMB,RI (Mooring Riser),001,CTD Mooring,CTDMO,TEMPWAT,DCN 1341-00010
GS05MOAS-GL001,Southern Ocean Mobile Assets,05,MOAS,GL (Gliders),001,CTD Glider,CTDGV,CONDWAT,DCN 1341-00030
GS05MOAS-GL001,Southern Ocean Mobile Assets,05,MOAS,GL (Gliders),001,CTD Glider,CTDGV,DENSITY,DCN 1341-00050
GS05MOAS-GL001,Southern Ocean Mobile Assets,05,MOAS,GL (Gliders),001,CTD Glider,CTDGV,PRACSAL,DCN 1341-00040
GS05MOAS-GL001,Southern Ocean Mobile Assets,05,MOAS,GL (Gliders),001,CTD Glider,CTDGV,PRESWAT,DCN 1341-00020
GS05MOAS-GL001,Southern Ocean Mobile Assets,05,MOAS,GL (Gliders),001,CTD Glider,CTDGV,TEMPWAT,DCN 1341-00010
GS05MOAS-GL001,Southern Ocean Mobile Assets,05,MOAS,GL (Gliders),001,Fluorometer two wavelength,FLORD,CHLAFLO,DCN 1341-00530
GS05MOAS-GL001,Southern Ocean Mobile Assets,05,MOAS,GL (Gliders),001,Fluorometer two wavelength,FLORD,FLUBSCT,DCN 1341-00540
GS05MOAS-GL001,Southern Ocean Mobile Assets,05,MOAS,GL (Gliders),001,Oxygen dissolved stable,DOSTA,DOCONCS,DCN 1341-00520
GS05MOAS-GL001,Southern Ocean Mobile Assets,05,MOAS,GL (Gliders),001,Oxygen dissolved stable,DOSTA,DOXYGEN,DCN 1341-00520
GS05MOAS-GL002,Southern Ocean Mobile Assets,05,MOAS,GL (Gliders),002,CTD Glider,CTDGV,CONDWAT,DCN 1341-00030
GS05MOAS-GL002,Southern Ocean Mobile Assets,05,MOAS,GL (Gliders),002,CTD Glider,CTDGV,DENSITY,DCN 1341-00050
GS05MOAS-GL002,Southern Ocean Mobile Assets,05,MOAS,GL (Gliders),002,CTD Glider,CTDGV,PRACSAL,DCN 1341-00040
GS05MOAS-GL002,Southern Ocean Mobile Assets,05,MOAS,GL (Gliders),002,CTD Glider,CTDGV,PRESWAT,DCN 1341-00020
GS05MOAS-GL002,Southern Ocean Mobile Assets,05,MOAS,GL (Gliders),002,CTD Glider,CTDGV,TEMPWAT,DCN 1341-00010
GS05MOAS-GL002,Southern Ocean Mobile Assets,05,MOAS,GL (Gliders),002,Fluorometer two wavelength,FLORD,CHLAFLO,DCN 1341-00530
GS05MOAS-GL002,Southern Ocean Mobile Assets,05,MOAS,GL (Gliders),002,Fluorometer two wavelength,FLORD,FLUBSCT,DCN 1341-00540
GS05MOAS-GL002,Southern Ocean Mobile Assets,05,MOAS,GL (Gliders),002,Oxygen dissolved stable,DOSTA,DOCONCS,DCN 1341-00520
GS05MOAS-GL002,Southern Ocean Mobile Assets,05,MOAS,GL (Gliders),002,Oxygen dissolved stable,DOSTA,DOXYGEN,DCN 1341-00520
GS05MOAS-GL003,Southern Ocean Mobile Assets,05,MOAS,GL (Gliders),003,CTD Glider,CTDGV,CONDWAT,DCN 1341-00030
GS05MOAS-GL003,Southern Ocean Mobile Assets,05,MOAS,GL (Gliders),003,CTD Glider,CTDGV,DENSITY,DCN 1341-00050
GS05MOAS-GL003,Southern Ocean Mobile Assets,05,MOAS,GL (Gliders),003,CTD Glider,CTDGV,PRACSAL,DCN 1341-00040
